inscription_id,cisi,site,artefact_type,direction_raw,direction,reading_order_known,complete,stored_length,position,sign_code,is_missing
INDUS-2079,H-579,Harappa,SEAL:S,R/L,R/L,True,False,6,2,435,False
INDUS-2079,H-579,Harappa,SEAL:S,R/L,R/L,True,False,6,3,255,False
INDUS-2079,H-579,Harappa,SEAL:S,R/L,R/L,True,False,6,4,060,False
INDUS-2079,H-579,Harappa,SEAL:S,R/L,R/L,True,False,6,5,368,False
INDUS-2079,H-579,Harappa,SEAL:S,R/L,R/L,True,False,6,6,000,True
INDUS-2080,H-580,Harappa,SEAL:S,R/L,R/L,True,True,5,1,740,False
INDUS-2080,H-580,Harappa,SEAL:S,R/L,R/L,True,True,5,2,269,False
INDUS-2080,H-580,Harappa,SEAL:S,R/L,R/L,True,True,5,3,511,False
INDUS-2080,H-580,Harappa,SEAL:S,R/L,R/L,True,True,5,4,060,False
INDUS-2080,H-580,Harappa,SEAL:S,R/L,R/L,True,True,5,5,690,False
INDUS-2081,H-581,Harappa,SEAL:S,-,OTHER,False,False,3,1,585,False
INDUS-2081,H-581,Harappa,SEAL:S,-,OTHER,False,False,3,2,220,False
INDUS-2081,H-581,Harappa,SEAL:S,-,OTHER,False,False,3,3,000,True
INDUS-2082,H-584,Harappa,SEAL:S,R/L,R/L,True,True,2,1,400,False
INDUS-2082,H-584,Harappa,SEAL:S,R/L,R/L,True,True,2,2,139,False
INDUS-2083,H-586,Harappa,SEAL:S,R/L,R/L,True,True,3,1,740,False
INDUS-2083,H-586,Harappa,SEAL:S,R/L,R/L,True,True,3,2,877,False
INDUS-2083,H-586,Harappa,SEAL:S,R/L,R/L,True,True,3,3,032,False
INDUS-2084,H-589,Harappa,SEAL:S,R/L,R/L,True,True,4,1,740,False
INDUS-2084,H-589,Harappa,SEAL:S,R/L,R/L,True,True,4,2,900,False
INDUS-2084,H-589,Harappa,SEAL:S,R/L,R/L,True,True,4,3,005,False
INDUS-2084,H-589,Harappa,SEAL:S,R/L,R/L,True,True,4,4,033,False
INDUS-2085,H-591,Harappa,SEAL:S,R/L,R/L,True,True,4,1,400,False
INDUS-2085,H-591,Harappa,SEAL:S,R/L,R/L,True,True,4,2,221,False
INDUS-2085,H-591,Harappa,SEAL:S,R/L,R/L,True,True,4,3,031,False
INDUS-2085,H-591,Harappa,SEAL:S,R/L,R/L,True,True,4,4,741,False
INDUS-2086,H-592,Harappa,SEAL:S,R/L,R/L,True,True,6,1,740,False
INDUS-2086,H-592,Harappa,SEAL:S,R/L,R/L,True,True,6,2,575,False
INDUS-2086,H-592,Harappa,SEAL:S,R/L,R/L,True,True,6,3,017,False
INDUS-2086,H-592,Harappa,SEAL:S,R/L,R/L,True,True,6,4,220,False
INDUS-2086,H-592,Harappa,SEAL:S,R/L,R/L,True,True,6,5,415,False
INDUS-2086,H-592,Harappa,SEAL:S,R/L,R/L,True,True,6,6,803,False
INDUS-2087,H-593,Harappa,SEAL:S,R/L,R/L,True,False,7,1,740,False
INDUS-2087,H-593,Harappa,SEAL:S,R/L,R/L,True,False,7,2,760,False
INDUS-2087,H-593,Harappa,SEAL:S,R/L,R/L,True,False,7,3,235,False
INDUS-2087,H-593,Harappa,SEAL:S,R/L,R/L,True,False,7,4,240,False
INDUS-2087,H-593,Harappa,SEAL:S,R/L,R/L,True,False,7,5,002,False
INDUS-2087,H-593,Harappa,SEAL:S,R/L,R/L,True,False,7,6,220,False
INDUS-2087,H-593,Harappa,SEAL:S,R/L,R/L,True,False,7,7,000,True
INDUS-2088,H-595,Harappa,SEAL:S,R/L,R/L,True,False,5,1,151,False
INDUS-2088,H-595,Harappa,SEAL:S,R/L,R/L,True,False,5,2,717,False
INDUS-2088,H-595,Harappa,SEAL:S,R/L,R/L,True,False,5,3,741,False
INDUS-2088,H-595,Harappa,SEAL:S,R/L,R/L,True,False,5,4,590,False
INDUS-2088,H-595,Harappa,SEAL:S,R/L,R/L,True,False,5,5,000,True
INDUS-2089,H-596,Harappa,SEAL:S,L/R,L/R,True,True,2,1,390,False
INDUS-2089,H-596,Harappa,SEAL:S,L/R,L/R,True,True,2,2,003,False
INDUS-2090,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,1,740,False
INDUS-2090,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,2,390,False
INDUS-2090,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,3,590,False
INDUS-2090,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,4,070,False
INDUS-2090,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,5,032,False
INDUS-2090,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,6,002,False
INDUS-2090,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,7,861,False
INDUS-2091,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,1,740,False
INDUS-2091,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,2,390,False
INDUS-2091,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,3,590,False
INDUS-2091,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,4,070,False
INDUS-2091,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,5,032,False
INDUS-2091,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,6,002,False
INDUS-2091,H-597,Harappa,SEAL:S,R/L,R/L,True,True,7,7,861,False
INDUS-2092,H-598,Harappa,SEAL:S,NR,OTHER,False,True,1,1,822,False
INDUS-2093,H-598,Harappa,SEAL:S,R/L,R/L,True,True,7,1,740,False
INDUS-2093,H-598,Harappa,SEAL:S,R/L,R/L,True,True,7,2,639,False
INDUS-2093,H-598,Harappa,SEAL:S,R/L,R/L,True,True,7,3,240,False
INDUS-2093,H-598,Harappa,SEAL:S,R/L,R/L,True,True,7,4,002,False
INDUS-2093,H-598,Harappa,SEAL:S,R/L,R/L,True,True,7,5,435,False
INDUS-2093,H-598,Harappa,SEAL:S,R/L,R/L,True,True,7,6,255,False
INDUS-2093,H-598,Harappa,SEAL:S,R/L,R/L,True,True,7,7,777,False
INDUS-2094,H-599,Harappa,SEAL:S,R/L,R/L,True,,5,1,740,False
INDUS-2094,H-599,Harappa,SEAL:S,R/L,R/L,True,,5,2,760,False
INDUS-2094,H-599,Harappa,SEAL:S,R/L,R/L,True,,5,3,512,False
INDUS-2094,H-599,Harappa,SEAL:S,R/L,R/L,True,,5,4,495,False
INDUS-2094,H-599,Harappa,SEAL:S,R/L,R/L,True,,5,5,741,False
INDUS-2095,H-600,Harappa,SEAL:S,R/L,R/L,True,True,3,1,002,False
INDUS-2095,H-600,Harappa,SEAL:S,R/L,R/L,True,True,3,2,368,False
INDUS-2095,H-600,Harappa,SEAL:S,R/L,R/L,True,True,3,3,260,False
INDUS-2096,H-601,Harappa,SEAL:S,R/L,R/L,True,True,5,1,740,False
INDUS-2096,H-601,Harappa,SEAL:S,R/L,R/L,True,True,5,2,717,False
INDUS-2096,H-601,Harappa,SEAL:S,R/L,R/L,True,True,5,3,233,False
INDUS-2096,H-601,Harappa,SEAL:S,R/L,R/L,True,True,5,4,220,False
INDUS-2096,H-601,Harappa,SEAL:S,R/L,R/L,True,True,5,5,032,False
INDUS-2097,H-602,Harappa,SEAL:S,-,OTHER,False,True,3,1,832,False
INDUS-2097,H-602,Harappa,SEAL:S,-,OTHER,False,True,3,2,904,False
INDUS-2097,H-602,Harappa,SEAL:S,-,OTHER,False,True,3,3,001,False
INDUS-2098,H-603,Harappa,SEAL:S,R/L,R/L,True,False,4,1,550,False
INDUS-2098,H-603,Harappa,SEAL:S,R/L,R/L,True,False,4,2,740,False
INDUS-2098,H-603,Harappa,SEAL:S,R/L,R/L,True,False,4,3,142,False
INDUS-2098,H-603,Harappa,SEAL:S,R/L,R/L,True,False,4,4,000,True
INDUS-2099,H-606,Harappa,SEAL:S,-,OTHER,False,False,3,1,740,False
INDUS-2099,H-606,Harappa,SEAL:S,-,OTHER,False,False,3,2,000,True
INDUS-2099,H-606,Harappa,SEAL:S,-,OTHER,False,False,3,3,000,True
INDUS-2100,H-608,Harappa,SEAL:S,R/L,R/L,True,True,3,1,140,False
INDUS-2100,H-608,Harappa,SEAL:S,R/L,R/L,True,True,3,2,220,False
INDUS-2100,H-608,Harappa,SEAL:S,R/L,R/L,True,True,3,3,530,False
INDUS-2101,H-609,Harappa,SEAL:S,R/L,R/L,True,False,6,1,798,False
INDUS-2101,H-609,Harappa,SEAL:S,R/L,R/L,True,False,6,2,233,False
INDUS-2101,H-609,Harappa,SEAL:S,R/L,R/L,True,False,6,3,231,False
INDUS-2101,H-609,Harappa,SEAL:S,R/L,R/L,True,False,6,4,002,False
INDUS-2101,H-609,Harappa,SEAL:S,R/L,R/L,True,False,6,5,817,False
INDUS-2101,H-609,Harappa,SEAL:S,R/L,R/L,True,False,6,6,000,True
INDUS-2102,H-610,Harappa,SEAL:S,R/L,R/L,True,False,4,1,000,True
INDUS-2102,H-610,Harappa,SEAL:S,R/L,R/L,True,False,4,2,240,False
INDUS-2102,H-610,Harappa,SEAL:S,R/L,R/L,True,False,4,3,741,False
INDUS-2102,H-610,Harappa,SEAL:S,R/L,R/L,True,False,4,4,142,False
INDUS-2103,H-611,Harappa,SEAL:S,R/L,R/L,True,True,5,1,527,False
INDUS-2103,H-611,Harappa,SEAL:S,R/L,R/L,True,True,5,2,550,False
INDUS-2103,H-611,Harappa,SEAL:S,R/L,R/L,True,True,5,3,002,False
INDUS-2103,H-611,Harappa,SEAL:S,R/L,R/L,True,True,5,4,125,False
INDUS-2103,H-611,Harappa,SEAL:S,R/L,R/L,True,True,5,5,590,False
INDUS-2104,H-612,Harappa,SEAL:S,R/L,R/L,True,True,5,1,740,False
INDUS-2104,H-612,Harappa,SEAL:S,R/L,R/L,True,True,5,2,615,False
INDUS-2104,H-612,Harappa,SEAL:S,R/L,R/L,True,True,5,3,495,False
INDUS-2104,H-612,Harappa,SEAL:S,R/L,R/L,True,True,5,4,002,False
INDUS-2104,H-612,Harappa,SEAL:S,R/L,R/L,True,True,5,5,825,False
INDUS-2105,H-612,Harappa,SEAL:S,R/L,R/L,True,True,6,1,740,False
INDUS-2105,H-612,Harappa,SEAL:S,R/L,R/L,True,True,6,2,892,False
INDUS-2105,H-612,Harappa,SEAL:S,R/L,R/L,True,True,6,3,590,False
INDUS-2105,H-612,Harappa,SEAL:S,R/L,R/L,True,True,6,4,893,False
INDUS-2105,H-612,Harappa,SEAL:S,R/L,R/L,True,True,6,5,001,False
INDUS-2105,H-612,Harappa,SEAL:S,R/L,R/L,True,True,6,6,615,False
INDUS-2106,H-613,Harappa,SEAL:S,-,OTHER,False,True,2,1,233,False
INDUS-2106,H-613,Harappa,SEAL:S,-,OTHER,False,True,2,2,645,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,1,407,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,2,000,True
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,3,000,True
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,4,705,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,5,832,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,6,904,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,7,845,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,8,235,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,9,002,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,10,717,False
INDUS-2107,H-639,Harappa,SEAL:R,R/L,R/L,True,False,11,11,747,False
INDUS-2108,H-640,Harappa,SEAL:R,R/L,R/L,True,,4,1,220,False
INDUS-2108,H-640,Harappa,SEAL:R,R/L,R/L,True,,4,2,032,False
INDUS-2108,H-640,Harappa,SEAL:R,R/L,R/L,True,,4,3,002,False
INDUS-2108,H-640,Harappa,SEAL:R,R/L,R/L,True,,4,4,817,False
INDUS-2109,H-641,Harappa,SEAL:R,R/L,R/L,True,False,7,1,405,False
INDUS-2109,H-641,Harappa,SEAL:R,R/L,R/L,True,False,7,2,061,False
INDUS-2109,H-641,Harappa,SEAL:R,R/L,R/L,True,False,7,3,740,False
INDUS-2109,H-641,Harappa,SEAL:R,R/L,R/L,True,False,7,4,100,False
INDUS-2109,H-641,Harappa,SEAL:R,R/L,R/L,True,False,7,5,503,False
INDUS-2109,H-641,Harappa,SEAL:R,R/L,R/L,True,False,7,6,705,False
INDUS-2109,H-641,Harappa,SEAL:R,R/L,R/L,True,False,7,7,000,True
INDUS-2110,H-642,Harappa,SEAL:R,R/L,R/L,True,True,6,1,001,False
INDUS-2110,H-642,Harappa,SEAL:R,R/L,R/L,True,True,6,2,304,False
INDUS-2110,H-642,Harappa,SEAL:R,R/L,R/L,True,True,6,3,354,False
INDUS-2110,H-642,Harappa,SEAL:R,R/L,R/L,True,True,6,4,125,False
INDUS-2110,H-642,Harappa,SEAL:R,R/L,R/L,True,True,6,5,812,False
INDUS-2110,H-642,Harappa,SEAL:R,R/L,R/L,True,True,6,6,033,False
INDUS-2111,H-643,Harappa,SEAL:R,R/L,R/L,True,False,4,1,154,False
INDUS-2111,H-643,Harappa,SEAL:R,R/L,R/L,True,False,4,2,388,False
INDUS-2111,H-643,Harappa,SEAL:R,R/L,R/L,True,False,4,3,717,False
INDUS-2111,H-643,Harappa,SEAL:R,R/L,R/L,True,False,4,4,000,True
INDUS-2112,H-644,Harappa,SEAL:R,-,OTHER,False,False,2,1,000,True
INDUS-2112,H-644,Harappa,SEAL:R,-,OTHER,False,False,2,2,456,False
INDUS-2113,H-645,Harappa,SEAL:R,R/L,R/L,True,True,4,1,595,False
INDUS-2113,H-645,Harappa,SEAL:R,R/L,R/L,True,True,4,2,632,False
INDUS-2113,H-645,Harappa,SEAL:R,R/L,R/L,True,True,4,3,740,False
INDUS-2113,H-645,Harappa,SEAL:R,R/L,R/L,True,True,4,4,550,False
INDUS-2114,H-646,Harappa,SEAL:R,R/L,R/L,True,False,5,1,000,True
INDUS-2114,H-646,Harappa,SEAL:R,R/L,R/L,True,False,5,2,033,False
INDUS-2114,H-646,Harappa,SEAL:R,R/L,R/L,True,False,5,3,033,False
INDUS-2114,H-646,Harappa,SEAL:R,R/L,R/L,True,False,5,4,060,False
INDUS-2114,H-646,Harappa,SEAL:R,R/L,R/L,True,False,5,5,692,False
INDUS-2115,H-647,Harappa,SEAL:R,R/L,R/L,True,,4,1,368,False
INDUS-2115,H-647,Harappa,SEAL:R,R/L,R/L,True,,4,2,632,False
INDUS-2115,H-647,Harappa,SEAL:R,R/L,R/L,True,,4,3,706,False
INDUS-2115,H-647,Harappa,SEAL:R,R/L,R/L,True,,4,4,140,False
INDUS-2116,H-648,Harappa,SEAL:R,R/L,R/L,True,False,4,1,353,False
INDUS-2116,H-648,Harappa,SEAL:R,R/L,R/L,True,False,4,2,001,False
INDUS-2116,H-648,Harappa,SEAL:R,R/L,R/L,True,False,4,3,740,False
INDUS-2116,H-648,Harappa,SEAL:R,R/L,R/L,True,False,4,4,000,True
INDUS-2117,H-649,Harappa,SEAL:R,R/L,R/L,True,True,8,1,520,False
INDUS-2117,H-649,Harappa,SEAL:R,R/L,R/L,True,True,8,2,033,False
INDUS-2117,H-649,Harappa,SEAL:R,R/L,R/L,True,True,8,3,705,False
INDUS-2117,H-649,Harappa,SEAL:R,R/L,R/L,True,True,8,4,233,False
INDUS-2117,H-649,Harappa,SEAL:R,R/L,R/L,True,True,8,5,240,False
INDUS-2117,H-649,Harappa,SEAL:R,R/L,R/L,True,True,8,6,806,False
INDUS-2117,H-649,Harappa,SEAL:R,R/L,R/L,True,True,8,7,002,False
INDUS-2117,H-649,Harappa,SEAL:R,R/L,R/L,True,True,8,8,820,False
INDUS-2118,H-650,Harappa,SEAL:R,R/L,R/L,True,,2,1,527,False
INDUS-2118,H-650,Harappa,SEAL:R,R/L,R/L,True,,2,2,550,False
INDUS-2119,H-651,Harappa,SEAL:R,R/L,R/L,True,,3,1,031,False
INDUS-2119,H-651,Harappa,SEAL:R,R/L,R/L,True,,3,2,002,False
INDUS-2119,H-651,Harappa,SEAL:R,R/L,R/L,True,,3,3,861,False
INDUS-2120,H-652,Harappa,SEAL:R,R/L,R/L,True,False,2,1,740,False
INDUS-2120,H-652,Harappa,SEAL:R,R/L,R/L,True,False,2,2,000,True
INDUS-2121,H-653,Harappa,SEAL:R,R/L,R/L,True,False,6,1,000,True
INDUS-2121,H-653,Harappa,SEAL:R,R/L,R/L,True,False,6,2,000,True
INDUS-2121,H-653,Harappa,SEAL:R,R/L,R/L,True,False,6,3,000,True
INDUS-2121,H-653,Harappa,SEAL:R,R/L,R/L,True,False,6,4,000,True
INDUS-2121,H-653,Harappa,SEAL:R,R/L,R/L,True,False,6,5,002,False
INDUS-2121,H-653,Harappa,SEAL:R,R/L,R/L,True,False,6,6,820,False
INDUS-2122,H-654,Harappa,SEAL:R,R/L,R/L,True,True,4,1,405,False
INDUS-2122,H-654,Harappa,SEAL:R,R/L,R/L,True,True,4,2,061,False
INDUS-2122,H-654,Harappa,SEAL:R,R/L,R/L,True,True,4,3,740,False
INDUS-2122,H-654,Harappa,SEAL:R,R/L,R/L,True,True,4,4,806,False
INDUS-2123,H-655,Harappa,SEAL:R,-,OTHER,False,,1,1,031,False
INDUS-2124,H-656,Harappa,SEAL:S,R/L,R/L,True,,2,1,740,False
INDUS-2124,H-656,Harappa,SEAL:S,R/L,R/L,True,,2,2,215,False
INDUS-2125,H-657,Harappa,SEAL:R,R/L,R/L,True,False,5,1,407,False
INDUS-2125,H-657,Harappa,SEAL:R,R/L,R/L,True,False,5,2,061,False
INDUS-2125,H-657,Harappa,SEAL:R,R/L,R/L,True,False,5,3,231,False
INDUS-2125,H-657,Harappa,SEAL:R,R/L,R/L,True,False,5,4,235,False
INDUS-2125,H-657,Harappa,SEAL:R,R/L,R/L,True,False,5,5,000,True
INDUS-2126,H-658,Harappa,SEAL:R,R/L,R/L,True,,3,1,900,False
INDUS-2126,H-658,Harappa,SEAL:R,R/L,R/L,True,,3,2,002,False
INDUS-2126,H-658,Harappa,SEAL:R,R/L,R/L,True,,3,3,817,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,1,407,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,2,845,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,3,140,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,4,740,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,5,233,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,6,240,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,7,798,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,8,365,False
INDUS-2127,H-659,Harappa,SEAL:R,R/L,R/L,True,True,9,9,263,False
INDUS-2128,H-660,Harappa,SEAL:R,R/L,R/L,True,True,6,1,520,False
INDUS-2128,H-660,Harappa,SEAL:R,R/L,R/L,True,True,6,2,095,False
INDUS-2128,H-660,Harappa,SEAL:R,R/L,R/L,True,True,6,3,033,False
INDUS-2128,H-660,Harappa,SEAL:R,R/L,R/L,True,True,6,4,706,False
INDUS-2128,H-660,Harappa,SEAL:R,R/L,R/L,True,True,6,5,240,False
INDUS-2128,H-660,Harappa,SEAL:R,R/L,R/L,True,True,6,6,798,False
INDUS-2129,-,Dholavira,SEAL:S,R/L,R/L,True,True,3,1,740,False
INDUS-2129,-,Dholavira,SEAL:S,R/L,R/L,True,True,3,2,590,False
INDUS-2129,-,Dholavira,SEAL:S,R/L,R/L,True,True,3,3,017,False
INDUS-2130,H-662,Harappa,SEAL:R,R/L,R/L,True,False,2,1,740,False
INDUS-2130,H-662,Harappa,SEAL:R,R/L,R/L,True,False,2,2,000,True
INDUS-2131,H-663,Harappa,SEAL:R,-,OTHER,False,,2,1,405,False
INDUS-2131,H-663,Harappa,SEAL:R,-,OTHER,False,,2,2,002,False
INDUS-2132,H-664,Harappa,SEAL:R,R/L,R/L,True,,2,1,790,False
INDUS-2132,H-664,Harappa,SEAL:R,R/L,R/L,True,,2,2,032,False
INDUS-2133,H-665,Harappa,SEAL:R,R/L,R/L,True,True,4,1,407,False
INDUS-2133,H-665,Harappa,SEAL:R,R/L,R/L,True,True,4,2,004,False
INDUS-2133,H-665,Harappa,SEAL:R,R/L,R/L,True,True,4,3,060,False
INDUS-2133,H-665,Harappa,SEAL:R,R/L,R/L,True,True,4,4,692,False
INDUS-2134,H-666,Harappa,SEAL:R,R/L,R/L,True,True,5,1,740,False
INDUS-2134,H-666,Harappa,SEAL:R,R/L,R/L,True,True,5,2,007,False
INDUS-2134,H-666,Harappa,SEAL:R,R/L,R/L,True,True,5,3,503,False
INDUS-2134,H-666,Harappa,SEAL:R,R/L,R/L,True,True,5,4,626,False
INDUS-2134,H-666,Harappa,SEAL:R,R/L,R/L,True,True,5,5,484,False
INDUS-2135,H-667,Harappa,SEAL:R,R/L,R/L,True,False,6,1,000,True
INDUS-2135,H-667,Harappa,SEAL:R,R/L,R/L,True,False,6,2,235,False
INDUS-2135,H-667,Harappa,SEAL:R,R/L,R/L,True,False,6,3,806,False
INDUS-2135,H-667,Harappa,SEAL:R,R/L,R/L,True,False,6,4,900,False
INDUS-2135,H-667,Harappa,SEAL:R,R/L,R/L,True,False,6,5,003,False
INDUS-2135,H-667,Harappa,SEAL:R,R/L,R/L,True,False,6,6,140,False
INDUS-2136,H-668,Harappa,SEAL:R,R/L,R/L,True,True,2,1,790,False
INDUS-2136,H-668,Harappa,SEAL:R,R/L,R/L,True,True,2,2,740,False
INDUS-2137,H-669,Harappa,SEAL:R,R/L,R/L,True,True,3,1,740,False
INDUS-2137,H-669,Harappa,SEAL:R,R/L,R/L,True,True,3,2,220,False
INDUS-2137,H-669,Harappa,SEAL:R,R/L,R/L,True,True,3,3,032,False
INDUS-2138,H-670,Harappa,SEAL:R,R/L,R/L,True,True,3,1,154,False
INDUS-2138,H-670,Harappa,SEAL:R,R/L,R/L,True,True,3,2,806,False
INDUS-2138,H-670,Harappa,SEAL:R,R/L,R/L,True,True,3,3,468,False
INDUS-2139,H-679,Harappa,SEAL:R,R/L,R/L,True,True,2,1,565,False
INDUS-2139,H-679,Harappa,SEAL:R,R/L,R/L,True,True,2,2,806,False
INDUS-2140,H-680,Harappa,SEAL:R,R/L,R/L,True,True,3,1,527,False
INDUS-2140,H-680,Harappa,SEAL:R,R/L,R/L,True,True,3,2,554,False
INDUS-2140,H-680,Harappa,SEAL:R,R/L,R/L,True,True,3,3,104,False
INDUS-2141,H-681,Harappa,SEAL:R,R/L,R/L,True,True,3,1,154,False
INDUS-2141,H-681,Harappa,SEAL:R,R/L,R/L,True,True,3,2,806,False
INDUS-2141,H-681,Harappa,SEAL:R,R/L,R/L,True,True,3,3,468,False
INDUS-2142,H-682,Harappa,SEAL:R,R/L,R/L,True,,5,1,706,False
INDUS-2142,H-682,Harappa,SEAL:R,R/L,R/L,True,,5,2,590,False
INDUS-2142,H-682,Harappa,SEAL:R,R/L,R/L,True,,5,3,892,False
INDUS-2142,H-682,Harappa,SEAL:R,R/L,R/L,True,,5,4,317,False
INDUS-2142,H-682,Harappa,SEAL:R,R/L,R/L,True,,5,5,625,False
INDUS-2143,H-683,Harappa,SEAL:R,R/L,R/L,True,False,2,1,000,True
INDUS-2143,H-683,Harappa,SEAL:R,R/L,R/L,True,False,2,2,142,False
INDUS-2144,H-684,Harappa,SEAL:R,R/L,R/L,True,,2,1,740,False
INDUS-2144,H-684,Harappa,SEAL:R,R/L,R/L,True,,2,2,100,False
INDUS-2145,H-685,Harappa,SEAL,R/L,R/L,True,,3,1,740,False
INDUS-2145,H-685,Harappa,SEAL,R/L,R/L,True,,3,2,904,False
INDUS-2145,H-685,Harappa,SEAL,R/L,R/L,True,,3,3,032,False
INDUS-2146,H-686,Harappa,SEAL:R,-,OTHER,False,,1,1,388,False
INDUS-2147,H-688,Harappa,SEAL,R/L,R/L,True,True,6,1,520,False
INDUS-2147,H-688,Harappa,SEAL,R/L,R/L,True,True,6,2,233,False
INDUS-2147,H-688,Harappa,SEAL,R/L,R/L,True,True,6,3,002,False
INDUS-2147,H-688,Harappa,SEAL,R/L,R/L,True,True,6,4,861,False
INDUS-2147,H-688,Harappa,SEAL,R/L,R/L,True,True,6,5,831,False
INDUS-2147,H-688,Harappa,SEAL,R/L,R/L,True,True,6,6,165,False
INDUS-2148,H-688,Harappa,SEAL,R/L,R/L,True,,2,1,140,False
INDUS-2148,H-688,Harappa,SEAL,R/L,R/L,True,,2,2,820,False
INDUS-2149,H-689,Harappa,SEAL:S,R/L,R/L,True,,3,1,746,False
INDUS-2149,H-689,Harappa,SEAL:S,R/L,R/L,True,,3,2,407,False
INDUS-2149,H-689,Harappa,SEAL:S,R/L,R/L,True,,3,3,575,False
INDUS-2150,H-689,Harappa,SEAL:S,R/L,R/L,True,False,3,1,000,True
INDUS-2150,H-689,Harappa,SEAL:S,R/L,R/L,True,False,3,2,407,False
INDUS-2150,H-689,Harappa,SEAL:S,R/L,R/L,True,False,3,3,575,False
INDUS-2151,H-690,Harappa,POT:T:s,-,OTHER,False,True,2,1,697,False
INDUS-2151,H-690,Harappa,POT:T:s,-,OTHER,False,True,2,2,510,False
INDUS-2152,H-692,Harappa,POT:T:s,-,OTHER,False,False,2,1,000,True
INDUS-2152,H-692,Harappa,POT:T:s,-,OTHER,False,False,2,2,615,False
INDUS-2153,H-693,Harappa,TAG,-,OTHER,False,False,3,1,336,False
INDUS-2153,H-693,Harappa,TAG,-,OTHER,False,False,3,2,480,False
INDUS-2153,H-693,Harappa,TAG,-,OTHER,False,False,3,3,000,True
INDUS-2154,H-694,Harappa,TAB:B,R/L,R/L,True,True,6,1,740,False
INDUS-2154,H-694,Harappa,TAB:B,R/L,R/L,True,True,6,2,390,False
INDUS-2154,H-694,Harappa,TAB:B,R/L,R/L,True,True,6,3,590,False
INDUS-2154,H-694,Harappa,TAB:B,R/L,R/L,True,True,6,4,235,False
INDUS-2154,H-694,Harappa,TAB:B,R/L,R/L,True,True,6,5,368,False
INDUS-2154,H-694,Harappa,TAB:B,R/L,R/L,True,True,6,6,806,False
INDUS-2155,H-695,Harappa,TAB:B,R/L,R/L,True,True,6,1,740,False
INDUS-2155,H-695,Harappa,TAB:B,R/L,R/L,True,True,6,2,390,False
INDUS-2155,H-695,Harappa,TAB:B,R/L,R/L,True,True,6,3,590,False
INDUS-2155,H-695,Harappa,TAB:B,R/L,R/L,True,True,6,4,235,False
INDUS-2155,H-695,Harappa,TAB:B,R/L,R/L,True,True,6,5,368,False
INDUS-2155,H-695,Harappa,TAB:B,R/L,R/L,True,True,6,6,806,False
INDUS-2156,H-696,Harappa,TAB:B,R/L,R/L,True,True,2,1,740,False
INDUS-2156,H-696,Harappa,TAB:B,R/L,R/L,True,True,2,2,176,False
INDUS-2157,H-697,Harappa,TAB:B,R/L,R/L,True,True,5,1,740,False
INDUS-2157,H-697,Harappa,TAB:B,R/L,R/L,True,True,5,2,904,False
INDUS-2157,H-697,Harappa,TAB:B,R/L,R/L,True,True,5,3,240,False
INDUS-2157,H-697,Harappa,TAB:B,R/L,R/L,True,True,5,4,002,False
INDUS-2157,H-697,Harappa,TAB:B,R/L,R/L,True,True,5,5,817,False
INDUS-2158,H-697,Harappa,TAB:B,R/L,R/L,True,True,2,1,700,False
INDUS-2158,H-697,Harappa,TAB:B,R/L,R/L,True,True,2,2,032,False
